id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
4537,0.037522,ipcv,-,INT,3,0,908,0,107175.597189,254,0,85678637.1981241,5076.818289,0,0,23.274056,2.865283,278.066441,6.937307,0,0,0,0,0.0,0.0,0.0,54,0,0,0,5,Michigan,2,2,2,2,0,0,0,7,4,0,Fuzzers,1
4538,0.006232,udp,dns,INT,1,0,493,373,101926.475814,254,0,41270449.212403975,0.0,0,0,18.963371,2.118166,12.42332,11.767888,0,4488661,0,0,0.0,0.0,0.00045,55,0,0,0,14,South Dakota,3,4,4,4,0,0,0,4,16,0,Generic,1
4539,0.757796,tcp,-,FIN,9,4,568,312,240.044567,254,252,0.0,4907.613152,1,1,46.93219,98.097072,3841.229171,69.330755,255,1978134815,325849775,255,0.181386,0.07396,0.079077,50,48,0,0,3,Missouri,1,1,1,3,0,0,0,1,3,0,Normal,0
4540,0.0,udp,-,CON,6,1,68,248,1906.613932,31,29,1347381.3953696587,363890.534134,1,1,12.126982,0.0,0.0,0.0,0,1541077,4752238,0,8e-05,0.0,0.0,47,80,0,8,33,Illinois,15,2,1,24,0,0,0,18,15,0,Normal,0
4541,0.0,tcp,-,FIN,76,163,6098,71544,2379.882666,62,252,119132.84949978506,14230475.853443,9,19,0.0,1.038124,0.0,18.096008,255,1812449039,136577424,255,0.073186,0.083427,0.06668,68,1198,0,147,8,Colorado,2,1,1,1,0,0,0,3,3,0,DoS,1
4542,0.058983,tcp,-,FIN,128,140,8814,92359,3652.929592,31,29,464051.22635357385,9056664.184102,9,40,40.452537,2.599385,506.468067,9873.613713,255,1819657938,2146788631,254,0.001779,0.001288,0.0,73,763,0,66,2,Kansas,3,2,1,1,0,0,0,3,3,0,Normal,0
4543,29.872302,tcp,http,FIN,23,31,1738,2075,0.0,63,252,0.0,9612.090042,5,6,2934.662496,3361.672737,1135.609319,35955.30366,255,1799120099,4152812670,255,0.071535,0.013564,0.048677,82,259,1,141,5,New Jersey,3,3,3,7,0,0,6,3,4,0,Normal,0
4544,0.0,udp,dns,INT,3,0,126,0,115406.096586,254,0,84267989.02667953,4651.348858,0,0,0.0,0.341097,37.28173,0.0,0,0,0,0,0.0,0.0,0.000414,61,1,0,0,5,Arizona,5,1,21,3,0,0,0,3,1,0,Generic,1
4545,0.004804,udp,dns,INT,2,0,24,318,117060.132597,254,0,51011280.78248363,0.0,0,0,0.0,0.0,0.0,0.0,0,2289499,0,0,0.0,0.0,0.0,57,0,0,0,9,Texas,41,3,12,47,0,0,0,34,44,0,Generic,1
4546,0.005565,udp,dns,INT,1,0,24,21,97262.341197,254,0,49189700.98410685,0.0,0,0,10.186838,0.599401,169.096217,4.89635,0,0,0,0,0.00107,0.000679,0.00056,52,0,0,0,45,Arizona,24,42,25,38,0,0,0,26,53,0,Generic,1
4547,6.786052,tcp,-,REQ,4,0,774,37,0.0,254,0,0.0,0.0,2,0,3039.242036,6.020269,3607.160373,15.148511,255,232268,10060327,0,0.0,0.0,0.0,46,1,0,0,7,Mississippi,21,1,1,17,0,0,0,16,10,0,Normal,0
4548,0.015798,udp,dns,INT,1,1,24,618,502388.202962,254,0,386719822.7306843,4728.644761,0,0,0.0,0.0,0.0,0.0,0,2641195,0,0,0.0,0.0,0.0,58,2,0,0,5,Texas,6,4,4,4,0,0,0,7,10,0,Generic,1
4549,0.020105,larp,-,INT,1,0,373,0,330563.693719,254,0,245546385.04006168,0.0,0,0,0.0,0.0,276.967068,0.0,0,313587,0,0,0.000155,0.000281,0.000268,87,0,0,0,6,Ohio,2,2,1,4,0,0,0,10,5,0,Exploits,1
4550,0.280225,tcp,ftp-data,FIN,3,1,24,1603,0.0,62,252,256873.2021669481,7698.267373,2,2,52.015132,66.13735,4304.042936,184.978385,255,2659026175,2505992573,255,0.144476,0.134055,0.056962,49,175,0,26,3,New Mexico,3,1,1,4,0,0,0,2,5,0,Normal,0
4551,0.14044,tcp,-,FIN,50,17,5012,12112,0.0,32,29,531804.0032607135,239774.666651,6,186,24.354653,4.185943,317.894187,40.88839,255,1166780226,1509532399,255,0.000469,0.001059,0.000295,60,139,0,16,3,Washington,3,2,1,1,0,0,0,2,7,0,Normal,0
4552,1.951072,tcp,-,FIN,11,9,1088,267,473.652405,254,252,500463.8895009259,4857.118277,1,0,153.869727,187.032142,18873.303082,221.057412,255,1306246152,2407945680,255,0.19182,0.081447,0.143931,88,49,0,0,1,Ohio,1,1,1,1,0,0,0,1,2,0,Normal,0
4553,2.235231,tcp,http,FIN,17,55,1521,7278,338.783804,31,29,0.0,236298.330391,8,6,141.524066,81.29642,12337.415565,7346.40874,255,1697718749,3114591723,255,0.002238,0.001435,0.00044,131,730,1,3715,1,Alabama,3,1,1,1,0,0,1,3,1,0,Normal,0
4554,0.002558,udp,-,INT,2,1,863,0,2027.958746,254,60,623066300.3216753,0.0,0,0,21.017027,0.0,90.867845,8.338007,0,0,0,0,0.000721,0.0,0.000305,520,1,0,0,2,Arkansas,1,1,1,1,0,0,0,2,1,0,Normal,0
4555,0.0,udp,dns,INT,1,0,290,0,102684.918519,254,0,97613514.5405098,3243.632662,0,0,0.0,0.0,2.413112,8.074836,0,944302,3212256,0,0.0,0.0,0.0,58,0,0,0,9,Connecticut,5,13,9,15,0,0,0,10,17,0,Generic,1
4556,0.743778,tcp,-,FIN,12,7,805,91,341.619657,254,252,0.0,0.0,3,0,76.245855,107.814137,3455.163795,181.116218,255,2808321539,1626708376,255,0.202706,0.066685,0.066492,55,47,0,0,2,Illinois,1,1,1,1,0,0,0,1,5,0,Normal,0
4557,0.396268,tcp,-,CON,8,10,812,0,790.589114,62,252,0.0,0.0,4,1,258.895891,2.918239,2222.160161,0.0,255,1087643241,4029306021,254,0.547244,0.224588,0.141671,176,37,0,0,4,Nevada,4,2,1,4,0,0,0,2,4,0,Normal,0
4558,1.154996,tcp,-,FIN,9,12,7225,299,352.95012,254,252,0.0,0.0,4,1,204.429094,68.516233,9241.532994,62.128829,255,2078183047,2216399673,255,0.273425,0.103065,0.190262,249,42,0,0,3,Wisconsin,1,1,1,1,0,0,0,2,1,0,Normal,1
4559,0.0,mobile,-,INT,1,0,442,0,104864.677672,254,0,81229840.17082104,3881.546793,0,0,118.422504,0.834969,2252.31338,0.0,0,0,0,0,9e-05,0.0,0.0,125,1,0,0,13,California,6,6,1,11,0,0,0,6,11,0,Exploits,1
4560,2.825183,tcp,ftp,FIN,38,19,2015,1277,19.007585,62,252,0.0,0.0,7,22,327.63721,130.087775,22398.36065,22728.800227,255,3977046796,2007264264,255,0.209381,0.09518,0.071935,46,80,0,0,1,Wisconsin,3,1,1,3,1,1,0,2,1,0,Normal,0
4561,0.067496,tcp,dns,CON,11,43,2599,36124,2870.202742,32,29,0.0,419836.032726,5,4,8.154565,2.946058,300.698013,12.495993,255,1530920178,1835732992,0,0.001067,0.000252,0.000896,65,92,0,22,8,California,2,1,1,2,0,0,0,2,4,0,Normal,0
4562,0.013094,tcp,ftp,FIN,64,48,2999,0,2111.522035,31,30,1130143.3537352986,15197.343613,23,18,53.578971,3.195415,649.736185,15.19194,255,3601461498,682909271,255,0.001229,0.000296,0.001236,60,66,0,0,2,Connecticut,7,2,2,4,1,2,0,11,2,0,Normal,0
4563,1.142459,tcp,http,FIN,93,45,290341,1337,51.914869,254,252,1647142.04709076,0.0,89,1,0.0,47.207697,2716.415572,138.06163,255,2797022733,1958578353,255,0.173631,0.08153,0.094099,1121,45,1,54,3,Utah,2,2,2,6,0,0,1,2,2,0,Normal,0
4564,1.910222,tcp,ftp,FIN,45,28,1757,1652,0.0,254,252,1472166.1814325298,0.0,10,2,73.480914,89.128282,6076.363116,2307.850826,255,2858625294,276347453,255,0.124264,0.060321,0.073715,1208,56,0,0,1,Tennessee,1,1,1,1,1,1,0,4,1,0,Exploits,1
4565,0.02328,udp,dns,INT,1,0,302,214,103106.024135,254,0,41765324.908202894,0.0,0,0,2.700744,0.448546,24.839449,0.0,0,5524264,0,0,0.0,0.0,0.0,57,0,0,0,36,Georgia,18,18,18,29,0,0,0,16,28,0,Generic,1
4566,0.011498,tcp,-,CON,11,8,1218,731,709.768796,31,30,551939.6438859662,702146.195485,3,1,34.47559,3.555846,137.791438,4.43839,255,222693084,2037383413,255,0.001942,0.001082,0.001093,97,126,0,48,1,Wisconsin,4,1,1,1,0,0,0,1,3,0,Normal,0
4567,2.520097,udp,-,CON,1,3,6194,1348,217.96223,254,60,0.0,9727.882592,0,0,136.122384,6.047298,194.308745,4.429938,0,0,0,0,0.0,0.0,0.0,271,194,0,0,2,North Carolina,5,1,1,1,0,0,0,1,2,0,Backdoor,1
4568,0.0,udp,dns,INT,1,0,24,83,120360.649546,254,0,52599642.56061276,0.0,0,0,0.0,2.296289,0.0,0.828196,0,4140977,0,0,0.0,0.0,0.000157,58,0,0,0,24,Indiana,4,4,4,27,0,0,0,19,15,0,Generic,1
4569,0.533895,tcp,-,FIN,10,5,1075,375,614.033472,254,252,0.0,5210.335085,2,0,79.688762,111.500701,3407.798461,95.28147,255,1890888816,4068567810,255,0.288771,0.071834,0.060007,54,54,0,0,5,Pennsylvania,2,2,1,1,0,0,0,3,5,0,Fuzzers,1
4570,0.021071,udp,dns,INT,1,0,24,0,95008.015786,254,0,43617337.73393548,0.0,0,0,0.028865,1.236134,157.829839,11.883691,0,139813,0,0,0.0,0.0,0.000397,51,0,0,0,13,Massachusetts,4,4,4,6,0,0,0,4,12,0,Generic,1
4571,0.033865,udp,dns,CON,1,2,24,0,2179.412068,32,29,0.0,747484.743876,0,0,30.104463,1.02833,105.350292,0.0,0,0,123644,0,0.0,0.0,0.0,58,97,0,0,1,Colorado,2,1,1,1,0,0,0,2,1,0,Normal,0
4572,0.035539,sm,-,INT,2,0,24,0,334245.511688,254,0,248400931.91510743,0.0,0,0,2.892854,0.037907,110.978933,18.908788,0,0,5773114,0,0.0,0.0,0.0,94,0,0,0,24,Rhode Island,3,11,10,4,0,0,0,6,17,0,DoS,1
4573,0.0,rdp,-,INT,2,0,24,331,335871.732331,254,0,85953350.80922481,157.720966,0,0,0.0,0.0,0.0,0.822442,0,0,0,0,0.000356,3.3e-05,1e-06,88,2,0,0,2,Mississippi,1,2,2,4,0,0,0,12,6,0,Exploits,1
4574,0.0,swipe,-,CON,6,13,455,5874,1019.997591,31,29,0.0,170374.031402,1,2,12.756157,0.0,430.871903,0.0,255,2587490,0,255,0.000604,0.000155,0.000249,95,619,0,0,10,North Dakota,3,1,1,1,0,0,0,3,6,0,Normal,0
4575,0.019737,udp,dns,INT,1,0,913,181,89644.219414,254,0,373274621.5153705,0.0,0,0,0.0,0.0,84.042657,0.0,0,238804,0,0,0.0,5.7e-05,0.0,60,0,0,0,32,Virginia,10,6,6,7,0,0,0,7,17,0,Generic,1
4576,0.030342,tcp,-,FIN,8,6,43677,771,8125.87548,29,31,45311810.76467151,108088.809802,9,0,0.0,7.430556,268.707737,27.056103,255,112243049,1435724444,255,0.0,0.0,0.0,1074,49,0,0,3,Louisiana,2,1,1,2,0,0,0,2,4,0,Normal,0
4577,0.721178,tcp,smtp,FIN,5,449,23103,2243,0.0,63,253,122061.19199047823,13515.329609,8,9,20.19801,36.772123,3885.823877,124.402708,255,3097484214,2859742213,255,0.049453,0.019296,0.022111,788,104,0,51,1,Mississippi,1,1,1,1,0,0,0,1,1,0,DoS,1
4578,0.684629,tcp,-,FIN,9,8,882,221,208.03286,254,252,1132947.0133911893,946.577897,2,1,86.131917,91.512794,3555.979367,103.060007,255,3766944061,2949733586,255,0.092909,0.061566,0.07087,58,48,0,0,4,Oklahoma,1,1,1,3,0,0,0,2,6,0,Normal,0
4579,0.707684,tcp,-,FIN,10,6,906,622,444.27696,62,252,0.0,6483.716088,1,1,68.498901,120.667487,4105.703719,130.930637,255,3909023276,1372662367,255,0.23403,0.133203,0.089919,68,84,0,15,1,Florida,1,1,1,1,0,0,0,1,1,0,Exploits,1
4580,5.983632,tcp,irc,FIN,52,39,1812,14015,0.0,62,252,0.0,12070.109537,6,11,117.9318,101.662699,3884.354709,104.46188,255,4022774601,537335367,255,0.22592,0.091095,0.094542,57,71,0,13,1,Oklahoma,1,1,1,1,0,0,0,1,1,0,Exploits,1
4581,0.036458,udp,dns,CON,3,1,24,0,6599.193677,31,29,0.0,305240.155,0,0,18.682265,3.937659,104.484763,4.010148,0,0,0,0,0.0,0.0,0.0,85,87,0,32,3,Vermont,2,1,1,1,0,0,0,2,1,0,Normal,0
4582,0.007151,udp,dns,INT,2,0,122,0,250000.851375,254,0,96386088.33198011,0.0,0,0,17.807513,4.828538,120.203294,11.160805,0,0,0,0,0.00089,0.0,0.000135,58,0,0,0,6,North Carolina,2,2,2,2,0,0,0,2,4,0,Generic,1
4583,0.012067,egp,-,INT,2,0,24,0,334280.195595,254,0,232773058.83240083,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.000167,0.000228,0.0,95,0,0,0,10,Missouri,2,2,2,4,0,0,0,2,5,0,Exploits,1
4584,0.015037,udp,-,INT,6,0,347,256,85110.849386,254,0,562025352.4514902,0.0,0,0,45.883045,5.2932,183.518234,23.436231,0,0,4328628,0,0.000656,0.0,0.0,55,0,0,0,13,Iowa,2,2,2,4,0,0,0,3,3,0,Normal,0
4585,0.0,tcp,http,FIN,8,10,740,5731,707.322717,62,252,423033.0483925194,456575.917507,3,3,24.601375,60.972161,3690.575541,898.416146,255,450420125,2613704039,255,0.048434,0.006498,0.035312,85,382,1,3306,1,New York,1,1,1,1,0,0,1,1,1,0,Exploits,1
4586,0.030957,udp,dns,INT,2,0,42,0,201046.820204,254,0,81341003.97388993,0.0,1,0,16.286268,0.063434,68.410987,0.0,0,0,0,0,0.001106,0.000403,0.000538,54,0,0,0,4,Connecticut,37,2,2,2,0,0,0,2,3,0,Generic,1
4587,1.326434,tcp,-,FIN,12,2,1209,67,88.378008,254,252,750288.1323182441,0.0,3,1,47.247489,182.268844,3552.570313,109.97621,255,2434631231,4015974633,255,0.111676,0.079071,0.046509,252,42,0,0,3,Idaho,1,2,1,1,0,0,0,2,1,0,Normal,0
4588,0.965213,tcp,ftp,FIN,47,11,77235,417,0.0,254,252,1257726.168425153,8322.307525,2,3,61.409126,94.169428,4430.36009,173.764893,255,2774276198,3033010125,255,0.175939,0.06312,0.100741,254,46,0,0,1,Connecticut,1,1,1,1,0,0,0,2,1,0,Exploits,1
4589,0.521543,tcp,ftp,FIN,11,6,889,367,600.641338,254,252,0.0,0.0,1,0,26.743039,76.433067,2949.739841,108.058809,255,2446559857,3597331877,255,0.202775,0.090566,0.088074,52,48,0,0,2,Idaho,3,2,1,4,0,0,0,3,6,0,Fuzzers,1
4590,0.00521,arp,-,INT,1,0,24,0,255.905357,1,0,0.0,0.0,0,0,60009.992,0.858868,0.0,0.0,0,0,670150,0,0.0,0.0,0.0,48,0,0,0,1,New York,1,1,1,1,0,0,0,1,1,1,Normal,0
4591,4.419277,tcp,http,FIN,48,26,220921,6603,131.96885,62,252,587180.1342738032,180083.963786,2,16,113.670192,137.232949,3397.143239,16.632242,255,3041735984,2410243255,255,0.168958,0.172677,0.094114,92,1213,1,52,2,Connecticut,1,2,1,1,0,0,1,2,1,0,Exploits,1
4592,0.541546,tcp,-,FIN,10,6,1150,412,0.0,62,252,0.0,6420.071574,3,4,46.736674,37.031054,1906.846758,201.686372,255,3301262429,1107944942,255,0.049166,0.060094,0.051738,126,862,0,0,1,California,2,1,1,1,0,0,0,4,1,0,Exploits,1
4593,0.007561,secure-vmtp,-,INT,3,0,298,37,994507.685563,254,0,240593731.09889337,0.0,0,0,0.0,0.0,0.0,0.0,0,0,85190,0,0.000249,0.000274,0.0,110,0,0,0,12,Delaware,4,4,4,4,0,0,0,7,11,0,Analysis,1
4594,0.836629,tcp,pop3,FIN,27,51,1718,315735,0.0,62,252,0.0,557909.264856,4,25,37.310232,14.395219,1671.543814,0.0,255,3635460623,1468297913,255,0.052248,0.01088,0.051419,41,1215,0,35,1,Maryland,1,1,1,1,0,0,0,1,1,0,Exploits,1
4595,1.652703,tcp,ftp,FIN,41,61,2804,0,0.0,31,29,0.0,16990.88784,31,5,56.601432,73.959381,1885.01316,37.239937,255,1925079154,3958655169,255,0.001057,0.000412,0.000619,57,69,0,12,1,Utah,4,1,1,2,1,1,0,3,1,0,Normal,0
4596,0.011797,udp,dns,INT,1,0,24,0,250556.293882,254,0,116193438.54981291,0.0,0,0,8.63207,1.01961,26.337286,1.928624,0,2478473,0,0,0.000366,0.0,0.0,55,0,0,0,5,Maine,3,3,4,29,0,0,0,3,36,0,Generic,1
4597,0.906722,tcp,ftp,FIN,42,41,2532,2347,106.768869,31,29,235069.39516031332,31671.905384,7,14,60.303215,72.35501,1501.719498,1670.430538,255,146979484,913643694,255,0.000386,0.000629,0.0,56,69,0,0,1,Kentucky,4,1,1,2,1,1,0,6,1,0,Normal,0
4598,0.478524,tcp,http,CLO,9,49,1079,838,0.0,63,252,205683.57906903414,19403.357019,3,1,60.370273,0.0,2517.731406,0.0,255,1131685695,3509009655,255,0.145307,0.07172,0.073265,99,45,1,234,2,North Carolina,2,2,1,1,0,0,1,2,1,1,Normal,0
4599,0.647355,tcp,irc,FIN,13,5,236,0,344.274706,254,252,0.0,0.0,2,1,99.051085,134.958535,5746.908141,202.124537,255,1892535531,314673414,255,0.177992,0.083587,0.081527,57,52,0,0,1,Vermont,1,1,1,2,0,0,0,1,1,0,Normal,0
4600,0.034888,udp,-,INT,1,0,338,0,101831.127116,254,0,208066799.8103094,0.0,0,0,0.0,1.236554,284.140799,0.0,0,0,0,0,0.000408,0.00067,0.0,98,0,0,0,1,Ohio,1,1,1,1,0,0,0,1,5,0,Fuzzers,1
4601,3.294513,tcp,-,FIN,10,4,779,0,665.028725,254,252,0.0,0.0,2,0,310.240987,103.207685,13953.109883,182.666208,255,3494389275,1959805903,255,0.296068,0.122996,0.158345,57,42,0,0,3,Pennsylvania,2,2,1,1,0,0,0,2,2,0,Normal,0
4602,0.049627,unas,-,INT,6,0,893,0,108149.701403,254,0,222877115.29141262,0.0,0,0,2743.490949,3.096698,729.167257,3.927649,0,0,0,0,0.000241,0.000502,0.0,102,0,0,0,11,Indiana,3,3,4,11,0,0,0,7,8,0,DoS,1
4603,1.129532,tcp,http,FIN,104,40,104918,28265,263.96386,63,252,1007874.6299361323,8750.768117,61,8,0.0,64.796776,3202.907463,1108.329727,255,1204691043,1307987556,255,0.09652,0.048894,0.044024,1151,875,1,10,1,Florida,2,1,1,1,0,0,1,1,1,0,Backdoor,1
4604,0.793095,tcp,-,FIN,7,9,765,971,187.972349,254,252,0.0,8449.496814,2,0,83.050903,122.038333,4011.28973,116.222811,255,1355971198,1058118752,255,0.19388,0.088657,0.09548,91,92,0,0,9,Hawaii,1,2,1,3,0,0,0,3,5,0,Fuzzers,1
4605,0.0,swipe,-,INT,4,0,29,491,116779.357053,254,0,44805232.90193215,8539.792409,0,0,13.270652,0.0,169.77306,0.0,0,0,0,0,0.000774,0.000905,0.000731,90,0,0,0,5,Illinois,1,1,1,4,0,0,0,3,5,0,Exploits,1
4606,0.0176,udp,-,INT,2,0,273,80,336433.645204,254,0,414467262.8918553,0.0,0,0,1.278449,3.823888,279.722829,10.229306,0,0,5472535,0,0.0,0.0,0.000528,96,1,0,4,6,Arizona,3,4,4,4,0,0,0,7,26,0,Fuzzers,1
4607,1.682437,tcp,ftp,FIN,13,12,853,1897,0.0,62,252,0.0,3236.338019,8,23,77.790788,83.814609,1484.059915,4075.029096,255,2927676534,1618551086,255,0.05539,0.004783,0.049242,51,74,0,0,1,Michigan,2,1,1,2,1,1,0,2,1,0,Exploits,1
4608,0.025271,isis,-,INT,1,0,24,0,167244.026782,254,0,110251586.49355985,1966.10141,0,0,0.0,1.614066,279.551193,12.47801,0,0,0,0,0.0,0.0,0.0,102,0,0,0,29,Wyoming,9,2,13,20,0,0,0,10,9,0,DoS,1
4609,8.686569,tcp,-,REQ,6,0,636,0,0.0,254,0,0.0,0.0,2,0,2265.632267,8.213881,12057.905177,2.5276,255,0,4739757,0,3.6e-05,0.0,0.0,43,1,0,0,5,New Hampshire,19,1,1,21,0,0,0,17,3,0,Normal,0
4610,0.015615,udp,dns,CON,1,1,24,551,507247.673975,31,29,570422.5182529732,523323.111422,0,0,3.764607,0.0,80.803401,0.0,0,4084481,0,0,4.9e-05,0.0,0.000516,57,82,0,23,34,Louisiana,9,10,1,35,0,0,0,11,24,0,Generic,0
4611,5.227562,tcp,ftp,FIN,18,33,1411,2297,363.827585,62,252,0.0,1321.439993,5,22,129.021627,106.796018,7509.952479,74.746938,255,716793666,4043294138,255,0.112355,0.079378,0.072314,54,77,0,6,1,South Carolina,2,1,1,2,1,1,0,2,1,0,Exploits,1
4612,1.054739,tcp,ftp,FIN,5,11,988,1934,0.0,62,252,0.0,9279.337427,6,5,74.065126,88.687627,3678.444186,3620.990726,255,805163551,520000082,255,0.064989,0.005478,0.050409,51,78,0,0,1,Washington,2,1,1,2,1,1,0,2,1,0,Exploits,1
4613,0.626289,tcp,ftp-data,FIN,6,10,273,595,0.0,62,252,0.0,95820.850972,1,4,69.322836,88.687483,2904.461673,18.249972,255,749939054,335820985,255,0.178806,0.086712,0.093758,118,552,0,0,1,Rhode Island,1,1,1,1,0,0,0,4,1,0,Exploits,1
4614,0.010997,fc,-,INT,1,0,24,12,114336.650378,254,0,56161638.96831769,2455.495745,0,0,6.383904,0.0,111.973453,11.735197,0,0,0,0,1.9e-05,0.0,0.0,155,0,0,0,8,Virginia,3,2,2,4,0,0,0,10,5,0,DoS,1
4615,0.033788,rsvp,-,INT,1,0,24,209,102209.608667,254,0,48986071.633451805,0.0,0,0,0.0,0.0,253.242443,0.0,0,0,0,0,0.000501,0.000194,0.000215,101,0,0,32,26,Alaska,3,6,4,4,0,0,0,6,15,0,Fuzzers,1
4616,1.541585,tcp,pop3,FIN,28,56,1998,304425,0.0,62,252,0.0,1206319.495086,1,166,39.945416,17.351697,15763.640833,803.355006,255,172233771,814675530,255,0.187456,0.075358,0.068291,42,1242,0,23,1,California,1,1,1,1,0,0,0,1,1,0,Exploits,1
4617,0.0,narp,-,INT,1,0,24,0,200380.972959,254,0,119093066.5075013,2913.66236,0,0,12.865998,2.289265,0.925713,13.413471,0,0,7350097,0,0.0,4.7e-05,0.0,92,0,0,0,5,Georgia,3,3,3,5,0,0,0,4,6,0,Exploits,1
4618,0.035253,udp,dns,INT,2,1,383,223,500346.592575,254,0,421642726.2549608,0.0,0,0,27.424765,0.0,70.188282,9.306525,0,7244663,3121494,0,0.0,4.6e-05,0.0,54,0,0,0,18,Massachusetts,25,25,25,27,0,0,0,26,23,0,Generic,1
4619,0.149959,tcp,http,FIN,10,9,609,1452,0.0,62,252,0.0,18629.63671,2,2,102.33146,72.821179,5832.43459,116.695021,255,1184573354,3012448326,255,0.114962,0.041736,0.037881,85,121,1,10,6,Nebraska,4,4,4,7,0,0,16,4,4,0,Exploits,1
4620,0.007115,tcp,-,FIN,29,10,300,1025,856.282264,31,30,755590.7833291523,3052950.878568,2,4,18.345923,56.625706,295.480272,27.426486,255,119781540,648890919,255,0.000559,5e-06,0.00016,51,129,0,26,4,Tennessee,1,1,1,1,0,0,0,2,2,1,Normal,0
4621,1.071203,tcp,-,FIN,36,6,2986,234,644.766223,254,252,571360.4105729554,811.479182,2,6,54.287765,43.397415,2187.620886,102.587337,255,3498399197,277209885,255,0.210574,0.082478,0.084113,178,45,0,0,3,Minnesota,1,1,1,1,0,0,0,1,3,0,Normal,0
4622,0.00075,udp,dns,INT,1,0,209,0,200527.135626,254,0,429285587.1264841,0.0,0,0,0.0,0.0,94.470427,0.0,0,7487281,0,0,7.2e-05,0.0,0.000114,56,1,0,0,4,Kentucky,18,18,18,31,0,0,0,18,24,0,Generic,1
4623,0.042634,udp,dns,CON,1,10,24,856,2436.939752,32,29,410712.7127875413,417133.789356,0,0,0.0,9.054203,190.220093,0.0,0,0,156865,0,0.0,0.0,0.0,60,81,0,0,5,Nebraska,6,1,1,5,0,0,0,4,8,0,Normal,0
4624,0.0,udp,-,INT,1,0,285,95,331921.061045,254,0,232224855.3198629,0.0,0,0,14.372923,0.075107,156.679824,0.0,0,0,3565498,0,0.000253,0.0,0.0,139,1,0,0,2,California,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
4625,0.62371,arp,-,REQ,2,4,24,0,488.327901,254,0,0.0,0.0,0,0,34.745538,1.655834,113.469736,15.22827,255,0,473679,0,0.0,0.0,0.0,55,1,0,0,3,Hawaii,1,1,1,3,0,0,0,1,2,0,Normal,0
4626,0.037318,ttp,-,INT,3,0,112,0,99437.707509,254,0,40861207.28117262,233.011567,0,0,23.411587,0.0,363.626232,10.334026,0,0,0,0,0.0,0.0,0.0,91,0,0,0,11,Iowa,4,5,6,4,0,0,0,10,15,0,Exploits,1
4627,2.02125,tcp,http,FIN,11,9,442,1344,49.113042,62,252,0.0,10777.690036,2,3,364.777615,110.568897,9249.457598,240.623322,255,2401710502,3884903203,255,0.204493,0.068587,0.065303,74,137,1,186,6,Indiana,3,3,3,3,0,0,9,3,5,0,Normal,0
4628,0.040503,udp,dns,INT,1,0,24,74,111173.650849,254,0,44854388.386970595,0.0,0,0,11.064725,2.828288,63.517226,0.0,0,0,0,0,0.0,4.6e-05,1e-05,53,0,0,0,6,Colorado,24,24,4,7,0,0,0,4,8,0,Generic,1
4629,1.329793,tcp,ftp,FIN,10,17,801,2123,0.0,62,252,0.0,6227.430252,6,6,340.135527,231.699574,10442.897642,8741.086855,255,2970422916,571532847,255,0.07737,0.07275,0.040592,52,80,0,0,1,Delaware,1,1,1,2,1,1,0,4,1,0,Exploits,1
4630,0.0,udp,-,INT,1,0,24,0,96858.875854,254,0,655187597.9112699,2290.522064,0,0,10.675699,0.041518,328.888416,14.371577,0,1763003,2610486,0,0.00104,0.000546,0.000518,90,0,0,5,8,Arizona,3,3,4,4,0,0,0,3,4,0,Normal,0
4631,1.917668,tcp,http,FIN,8,11,692,1145,41.587716,62,252,0.0,5896.009869,2,3,397.144889,123.645887,9547.826792,239.151013,255,1269627647,696753619,255,0.226371,0.065432,0.077356,85,135,1,139,5,New Mexico,3,2,2,7,0,0,4,3,4,0,Normal,0
4632,0.016731,arp,-,INT,7,0,411,0,331310.980332,254,0,252823297.9163909,0.0,1,0,60.080468,0.0,44.24746,0.0,0,0,0,0,0.000783,0.0,0.0,100,0,0,0,7,Florida,2,2,2,2,0,0,0,3,4,0,DoS,1
4633,1.594115,tcp,smtp,FIN,57,35,37370,13437,1115.350662,31,29,1352294.9719200754,3157.302912,26,21,0.0,37.26543,0.0,95.511156,255,694314226,2660427756,255,0.001735,0.001062,0.0,695,75,0,0,2,Louisiana,1,1,1,1,0,0,0,2,2,0,Normal,0
4634,0.644563,tcp,-,CON,10,10,1001,4695,1067.830357,31,30,327457.7725729245,25419.935084,2,5,33.459388,9.876629,323.832256,910.654827,255,523531417,801977932,255,0.001319,0.00057,0.0,179,472,0,21,1,Colorado,2,1,1,2,0,0,0,2,3,0,Normal,0
4635,0.019545,udp,dns,INT,1,0,24,103,337927.404528,254,0,266977106.331221,0.0,0,0,1.676393,4.170025,86.974954,0.0,0,4495502,8231548,0,0.0,0.0,6.7e-05,59,0,0,0,22,Utah,4,4,4,4,0,0,0,4,16,0,Generic,1
